ticker	date	score	signal_price	nx_1h
格力电器 (000651.SZ)	2025-06-12	4	44.79	False
浪潮信息 (000977.SZ)	2025-06-12	4	50.21	True
招商公路 (001965.SZ)	2025-06-12	4	12.21	False
分众传媒 (002027.SZ)	2025-06-12	3	7.27	False
紫光国微 (002049.SZ)	2025-06-12	3	63.11	False
智飞生物 (300122.SZ)	2025-06-12	3	19.75	True
三一重工 (600031.SS)	2025-06-12	4	17.88	False
贵州茅台 (600519.SS)	2025-06-12	4	1471.4	False
用友网络 (600588.SS)	2025-06-12	3	13.43	True
山西汾酒 (600809.SS)	2025-06-12	4	174.77	False
宝信软件 (600845.SS)	2025-06-12	3	24.56	False
国投电力 (600886.SS)	2025-06-12	3	15.07	False
伊利股份 (600887.SS)	2025-06-12	3	28.14	False
中国移动 (600941.SS)	2025-06-12	3	112.09	False
宝丰能源 (600989.SS)	2025-06-12	3	16.08	False
大秦铁路 (601006.SS)	2025-06-12	3	6.68	True
长城汽车 (601633.SS)	2025-06-12	3	22.16	False
中国核电 (601985.SS)	2025-06-12	3	9.32	False
海天味业 (603288.SS)	2025-06-12	3	41.25	False
万泰生物 (603392.SS)	2025-06-12	3	66.43	False
金山办公 (688111.SS)	2025-06-12	3	275.0	False
石头科技 (688169.SS)	2025-06-12	4	216.38	False
联影医疗 (688271.SS)	2025-06-12	4	132.67	False
华润微 (688396.SS)	2025-06-12	3	46.09	False
阿特斯 (688472.SS)	2025-06-12	3	8.64	False
徐工机械 (000425.SZ)	2025-06-11	4	7.92	False
泸州老窖 (000568.SZ)	2025-06-11	3	115.3	False
格力电器 (000651.SZ)	2025-06-11	4	44.72	False
招商公路 (001965.SZ)	2025-06-11	4	12.31	False
分众传媒 (002027.SZ)	2025-06-11	4	7.27	False
宁波银行 (002142.SZ)	2025-06-11	3	26.61	True
东方雨虹 (002271.SZ)	2025-06-11	4	11.04	False
顺丰控股 (002352.SZ)	2025-06-11	4	47.34	True
北方华创 (002371.SZ)	2025-06-11	3	417.05	False
卫星化学 (002648.SZ)	2025-06-11	3	16.8	False
润泽科技 (300442.SZ)	2025-06-11	3	44.46	False
华大九天 (301269.SZ)	2025-06-11	4	119.02	False
华能水电 (600025.SS)	2025-06-11	4	9.66	False
中国动力 (600482.SS)	2025-06-11	3	21.64	True
贵州茅台 (600519.SS)	2025-06-11	4	1482.03	False
海螺水泥 (600585.SS)	2025-06-11	3	22.84	False
华域汽车 (600741.SS)	2025-06-11	3	18.08	False
伊利股份 (600887.SS)	2025-06-11	3	28.51	False
赛轮轮胎 (601058.SS)	2025-06-11	3	12.38	False
陕西煤业 (601225.SS)	2025-06-11	3	20.04	False
上海银行 (601229.SS)	2025-06-11	3	10.63	False
中国中铁 (601390.SS)	2025-06-11	3	5.58	False
中国卫通 (601698.SS)	2025-06-11	3	19.55	True
成都银行 (601838.SS)	2025-06-11	3	19.24	True
海天味业 (603288.SS)	2025-06-11	3	41.77	False
石头科技 (688169.SS)	2025-06-11	4	218.47	False
TCL科技 (000100.SZ)	2025-06-10	4	4.25	False
徐工机械 (000425.SZ)	2025-06-10	4	7.92	False
格力电器 (000651.SZ)	2025-06-10	4	44.79	False
山金国际 (000975.SZ)	2025-06-10	4	19.72	False
华兰生物 (002007.SZ)	2025-06-10	3	16.26	True
三花智控 (002050.SZ)	2025-06-10	4	25.96	False
顺丰控股 (002352.SZ)	2025-06-10	3	46.48	True
卫星化学 (002648.SZ)	2025-06-10	4	16.73	False
德赛西威 (002920.SZ)	2025-06-10	3	99.35	False
亿纬锂能 (300014.SZ)	2025-06-10	3	44.31	False
汇川技术 (300124.SZ)	2025-06-10	4	62.99	False
宁德时代 (300750.SZ)	2025-06-10	3	243.51	False
爱美客 (300896.SZ)	2025-06-10	3	172.2	True
金龙鱼 (300999.SZ)	2025-06-10	3	30.14	False
华大九天 (301269.SZ)	2025-06-10	4	118.98	True
三一重工 (600031.SS)	2025-06-10	3	18.16	False
宇通客车 (600066.SS)	2025-06-10	4	24.03	False
中国巨石 (600176.SS)	2025-06-10	3	11.03	False
圆通速递 (600233.SS)	2025-06-10	3	12.7	False
片仔癀 (600436.SS)	2025-06-10	4	203.04	False
青岛啤酒 (600600.SS)	2025-06-10	3	72.9	False
山西汾酒 (600809.SS)	2025-06-10	4	177.21	False
宝信软件 (600845.SS)	2025-06-10	4	24.75	False
伊利股份 (600887.SS)	2025-06-10	3	28.64	False
拓普集团 (601689.SS)	2025-06-10	4	47.34	False
中国卫通 (601698.SS)	2025-06-10	3	19.57	True
光大证券 (601788.SS)	2025-06-10	3	17.49	True
中国核电 (601985.SS)	2025-06-10	3	9.45	False
DR公牛集 (603195.SS)	2025-06-10	3	49.49	False
海天味业 (603288.SS)	2025-06-10	3	41.76	False
今世缘 (603369.SS)	2025-06-10	4	42.51	False
欧派家居 (603833.SS)	2025-06-10	4	57.01	False
联影医疗 (688271.SS)	2025-06-10	3	132.36	False
中联重科 (000157.SZ)	2025-06-09	4	7.05	False
东方盛虹 (000301.SZ)	2025-06-09	4	8.44	False
美的集团 (000333.SZ)	2025-06-09	3	75.25	False
徐工机械 (000425.SZ)	2025-06-09	4	7.99	False
格力电器 (000651.SZ)	2025-06-09	4	44.71	False
五 粮 液 (000858.SZ)	2025-06-09	4	124.88	False
华兰生物 (002007.SZ)	2025-06-09	3	16.23	True
分众传媒 (002027.SZ)	2025-06-09	4	7.27	False
思源电气 (002028.SZ)	2025-06-09	3	72.42	False
宁波银行 (002142.SZ)	2025-06-09	4	26.54	True
东方雨虹 (002271.SZ)	2025-06-09	3	11.04	False
海大集团 (002311.SZ)	2025-06-09	3	61.29	True
顺丰控股 (002352.SZ)	2025-06-09	3	46.68	True
海康威视 (002415.SZ)	2025-06-09	3	28.46	True
德赛西威 (002920.SZ)	2025-06-09	4	100.05	False
亿纬锂能 (300014.SZ)	2025-06-09	3	45.02	False
汇川技术 (300124.SZ)	2025-06-09	4	63.97	False
宁德时代 (300750.SZ)	2025-06-09	3	247.48	False
华大九天 (301269.SZ)	2025-06-09	4	121.53	True
浦发银行 (600000.SS)	2025-06-09	3	12.28	True
华能水电 (600025.SS)	2025-06-09	4	9.7	False
中远海能 (600026.SS)	2025-06-09	3	10.08	False
恒力石化 (600346.SS)	2025-06-09	3	14.98	False
片仔癀 (600436.SS)	2025-06-09	4	203.12	False
海南机场 (600515.SS)	2025-06-09	4	3.44	False
贵州茅台 (600519.SS)	2025-06-09	3	1489.0	False
青岛啤酒 (600600.SS)	2025-06-09	3	73.14	False
川投能源 (600674.SS)	2025-06-09	4	16.27	False
华域汽车 (600741.SS)	2025-06-09	3	17.79	False
闻泰科技 (600745.SS)	2025-06-09	4	32.95	False
赛轮轮胎 (601058.SS)	2025-06-09	3	12.33	False
恒立液压 (601100.SS)	2025-06-09	4	70.32	False
陕西煤业 (601225.SS)	2025-06-09	3	20.08	False
中远海控 (601919.SS)	2025-06-09	3	15.92	False
建设银行 (601939.SS)	2025-06-09	4	8.95	False
中国银行 (601988.SS)	2025-06-09	3	5.41	False
海天味业 (603288.SS)	2025-06-09	3	42.14	False
今世缘 (603369.SS)	2025-06-09	4	42.67	False
石头科技 (688169.SS)	2025-06-09	4	219.48	False
泸州老窖 (000568.SZ)	2025-06-06	3	116.01	False
分众传媒 (002027.SZ)	2025-06-06	4	7.29	False
德赛西威 (002920.SZ)	2025-06-06	3	103.68	False
中国广核 (003816.SZ)	2025-06-06	4	3.65	True
同花顺 (300033.SZ)	2025-06-06	3	249.2	False
汇川技术 (300124.SZ)	2025-06-06	4	64.34	False
宁德时代 (300750.SZ)	2025-06-06	3	248.88	False
康龙化成 (300759.SZ)	2025-06-06	3	23.67	True
金龙鱼 (300999.SZ)	2025-06-06	3	30.18	False
华大九天 (301269.SZ)	2025-06-06	4	122.84	True
华能国际 (600011.SS)	2025-06-06	4	7.2	False
华能水电 (600025.SS)	2025-06-06	3	9.69	False
南方航空 (600029.SS)	2025-06-06	3	5.92	False
兖矿能源 (600188.SS)	2025-06-06	4	12.61	False
片仔癀 (600436.SS)	2025-06-06	3	203.4	False
通威股份 (600438.SS)	2025-06-06	3	16.09	False
贵州茅台 (600519.SS)	2025-06-06	3	1506.4	False
川投能源 (600674.SS)	2025-06-06	4	16.32	False
闻泰科技 (600745.SS)	2025-06-06	3	32.39	False
赛轮轮胎 (601058.SS)	2025-06-06	3	12.32	False
赛力斯 (601127.SS)	2025-06-06	4	133.15	False
陕西煤业 (601225.SS)	2025-06-06	3	20.05	False
上海银行 (601229.SS)	2025-06-06	3	10.66	False
星宇股份 (601799.SS)	2025-06-06	3	140.0	True
合盛硅业 (603260.SS)	2025-06-06	3	47.38	False
今世缘 (603369.SS)	2025-06-06	4	43.06	False
传音控股 (688036.SS)	2025-06-06	3	72.65	False
中联重科 (000157.SZ)	2025-06-05	4	7.02	False
东方盛虹 (000301.SZ)	2025-06-05	4	8.42	False
美的集团 (000333.SZ)	2025-06-05	3	75.25	False
徐工机械 (000425.SZ)	2025-06-05	4	7.93	False
格力电器 (000651.SZ)	2025-06-05	4	44.9	False
五 粮 液 (000858.SZ)	2025-06-05	4	124.82	False
思源电气 (002028.SZ)	2025-06-05	4	71.69	False
荣盛石化 (002493.SZ)	2025-06-05	4	8.52	False
德赛西威 (002920.SZ)	2025-06-05	4	106.08	True
中国广核 (003816.SZ)	2025-06-05	3	3.64	True
同花顺 (300033.SZ)	2025-06-05	4	249.53	False
汇川技术 (300124.SZ)	2025-06-05	4	65.12	False
阳光电源 (300274.SZ)	2025-06-05	3	60.79	False
亿联网络 (300628.SZ)	2025-06-05	3	34.13	False
迈瑞医疗 (300760.SZ)	2025-06-05	3	229.25	True
华能国际 (600011.SS)	2025-06-05	4	7.19	False
华能水电 (600025.SS)	2025-06-05	3	9.7	False
中远海能 (600026.SS)	2025-06-05	3	10.03	False
三一重工 (600031.SS)	2025-06-05	4	18.23	False
兖矿能源 (600188.SS)	2025-06-05	3	12.71	False
恒力石化 (600346.SS)	2025-06-05	4	14.97	False
海南机场 (600515.SS)	2025-06-05	4	3.39	False
贵州茅台 (600519.SS)	2025-06-05	4	1510.0	False
海螺水泥 (600585.SS)	2025-06-05	3	22.8	False
福耀玻璃 (600660.SS)	2025-06-05	3	57.7	False
川投能源 (600674.SS)	2025-06-05	3	16.25	False
海尔智家 (600690.SS)	2025-06-05	3	24.74	False
新奥股份 (600803.SS)	2025-06-05	4	19.11	False
国投电力 (600886.SS)	2025-06-05	3	15.09	False
伊利股份 (600887.SS)	2025-06-05	3	30.61	True
恒立液压 (601100.SS)	2025-06-05	3	66.41	False
赛力斯 (601127.SS)	2025-06-05	4	134.0	True
中国中车 (601766.SS)	2025-06-05	3	7.16	False
星宇股份 (601799.SS)	2025-06-05	3	138.47	True
招商轮船 (601872.SS)	2025-06-05	3	6.04	False
中国中免 (601888.SS)	2025-06-05	3	61.3	False
中远海控 (601919.SS)	2025-06-05	3	15.9	True
建设银行 (601939.SS)	2025-06-05	3	8.99	False
中国核电 (601985.SS)	2025-06-05	4	9.46	False
传音控股 (688036.SS)	2025-06-05	4	73.26	False
时代电气 (688187.SS)	2025-06-05	3	43.1	False
大全能源 (688303.SS)	2025-06-05	4	18.81	False
中联重科 (000157.SZ)	2025-06-04	3	7.04	False
东方盛虹 (000301.SZ)	2025-06-04	4	8.45	False
徐工机械 (000425.SZ)	2025-06-04	4	7.96	False
泸州老窖 (000568.SZ)	2025-06-04	4	114.89	False
古井贡酒 (000596.SZ)	2025-06-04	4	147.9	False
五 粮 液 (000858.SZ)	2025-06-04	3	124.18	False
山金国际 (000975.SZ)	2025-06-04	3	20.21	True
招商蛇口 (001979.SZ)	2025-06-04	4	8.63	False
思源电气 (002028.SZ)	2025-06-04	4	71.64	False
TCL中环 (002129.SZ)	2025-06-04	3	7.49	False
大华股份 (002236.SZ)	2025-06-04	4	15.25	False
荣盛石化 (002493.SZ)	2025-06-04	4	8.49	False
亿纬锂能 (300014.SZ)	2025-06-04	4	45.54	True
同花顺 (300033.SZ)	2025-06-04	4	247.33	False
汇川技术 (300124.SZ)	2025-06-04	4	64.87	False
蓝思科技 (300433.SZ)	2025-06-04	3	20.43	False
润泽科技 (300442.SZ)	2025-06-04	4	43.54	False
华能水电 (600025.SS)	2025-06-04	3	9.78	True
南方航空 (600029.SS)	2025-06-04	3	5.94	True
三一重工 (600031.SS)	2025-06-04	4	18.3	False
招商银行 (600036.SS)	2025-06-04	3	44.0	True
生益科技 (600183.SS)	2025-06-04	3	26.72	True
恒力石化 (600346.SS)	2025-06-04	3	15.02	False
国电南瑞 (600406.SS)	2025-06-04	4	21.83	False
海南机场 (600515.SS)	2025-06-04	3	3.43	False
长电科技 (600584.SS)	2025-06-04	4	32.21	False
福耀玻璃 (600660.SS)	2025-06-04	3	57.03	False
山西汾酒 (600809.SS)	2025-06-04	4	179.0	False
国投电力 (600886.SS)	2025-06-04	3	15.18	False
赛力斯 (601127.SS)	2025-06-04	4	134.09	True
陕西煤业 (601225.SS)	2025-06-04	3	20.12	True
拓普集团 (601689.SS)	2025-06-04	4	48.6	False
中国中车 (601766.SS)	2025-06-04	3	7.18	False
星宇股份 (601799.SS)	2025-06-04	3	138.36	True
招商轮船 (601872.SS)	2025-06-04	3	6.02	False
中国核电 (601985.SS)	2025-06-04	4	9.53	True
韦尔股份 (603501.SS)	2025-06-04	4	124.78	False
时代电气 (688187.SS)	2025-06-04	3	43.32	False
晶科能源 (688223.SS)	2025-06-04	3	5.14	False
TCL科技 (000100.SZ)	2025-06-03	3	4.26	False
中联重科 (000157.SZ)	2025-06-03	3	7.05	False
东方盛虹 (000301.SZ)	2025-06-03	3	8.47	False
藏格矿业 (000408.SZ)	2025-06-03	3	36.19	False
徐工机械 (000425.SZ)	2025-06-03	4	8.05	False
泸州老窖 (000568.SZ)	2025-06-03	3	115.02	False
古井贡酒 (000596.SZ)	2025-06-03	4	148.77	False
盐湖股份 (000792.SZ)	2025-06-03	4	15.84	False
紫光股份 (000938.SZ)	2025-06-03	3	23.85	False
浪潮信息 (000977.SZ)	2025-06-03	3	48.89	False
龙源电力 (001289.SZ)	2025-06-03	4	16.37	False
招商蛇口 (001979.SZ)	2025-06-03	3	8.59	False
新 和 成 (002001.SZ)	2025-06-03	4	21.94	False
思源电气 (002028.SZ)	2025-06-03	4	71.6	False
紫光国微 (002049.SZ)	2025-06-03	4	64.04	False
国轩高科 (002074.SZ)	2025-06-03	4	24.59	True
TCL中环 (002129.SZ)	2025-06-03	3	7.47	False
纳思达 (002180.SZ)	2025-06-03	3	21.63	False
大华股份 (002236.SZ)	2025-06-03	3	15.17	False
晶澳科技 (002459.SZ)	2025-06-03	4	9.17	False
赣锋锂业 (002460.SZ)	2025-06-03	4	30.24	False
立讯精密 (002475.SZ)	2025-06-03	4	30.37	False
荣盛石化 (002493.SZ)	2025-06-03	4	8.53	False
比亚迪 (002594.SZ)	2025-06-03	3	354.24	False
卫星化学 (002648.SZ)	2025-06-03	4	16.91	False
天赐材料 (002709.SZ)	2025-06-03	3	17.14	False
恩捷股份 (002812.SZ)	2025-06-03	3	27.6	False
中国广核 (003816.SZ)	2025-06-03	3	3.66	True
同花顺 (300033.SZ)	2025-06-03	4	247.29	False
东方财富 (300059.SZ)	2025-06-03	3	20.62	False
汇川技术 (300124.SZ)	2025-06-03	3	64.9	False
阳光电源 (300274.SZ)	2025-06-03	4	60.26	False
晶盛机电 (300316.SZ)	2025-06-03	4	26.9	False
昆仑万维 (300418.SZ)	2025-06-03	4	33.46	True
润泽科技 (300442.SZ)	2025-06-03	4	42.61	False
华能国际 (600011.SS)	2025-06-03	3	7.21	False
华电国际 (600027.SS)	2025-06-03	4	5.82	False
中国联通 (600050.SS)	2025-06-03	4	5.32	False
生益科技 (600183.SS)	2025-06-03	3	26.12	False
万华化学 (600309.SS)	2025-06-03	4	54.13	False
恒力石化 (600346.SS)	2025-06-03	4	15.02	False
贵州茅台 (600519.SS)	2025-06-03	4	1509.0	False
长电科技 (600584.SS)	2025-06-03	4	32.04	False
用友网络 (600588.SS)	2025-06-03	4	13.06	False
新奥股份 (600803.SS)	2025-06-03	3	19.03	False
东方电气 (600875.SS)	2025-06-03	3	15.86	False
伊利股份 (600887.SS)	2025-06-03	3	30.3	True
招商证券 (600999.SS)	2025-06-03	3	16.29	False
隆基绿能 (601012.SS)	2025-06-03	3	14.34	False
信达证券 (601059.SS)	2025-06-03	4	14.53	False
首创证券 (601136.SS)	2025-06-03	3	18.77	False
广汽集团 (601238.SS)	2025-06-03	4	7.65	False
长城汽车 (601633.SS)	2025-06-03	4	22.4	False
拓普集团 (601689.SS)	2025-06-03	3	48.46	False
潞安环能 (601699.SS)	2025-06-03	4	10.68	False
中国中车 (601766.SS)	2025-06-03	3	7.21	False
正泰电器 (601877.SS)	2025-06-03	3	21.79	False
浙商证券 (601878.SS)	2025-06-03	4	10.52	False
方正证券 (601901.SS)	2025-06-03	3	7.61	False
中国核电 (601985.SS)	2025-06-03	4	9.49	True
中国银行 (601988.SS)	2025-06-03	3	5.52	False
今世缘 (603369.SS)	2025-06-03	4	43.87	False
韦尔股份 (603501.SS)	2025-06-03	4	124.54	False
璞泰来 (603659.SS)	2025-06-03	3	15.74	False
德业股份 (605117.SS)	2025-06-03	4	81.49	False
金山办公 (688111.SS)	2025-06-03	3	279.02	False
石头科技 (688169.SS)	2025-06-03	3	225.21	True
大全能源 (688303.SS)	2025-06-03	3	18.88	False
中联重科 (000157.SZ)	2025-05-30	3	7.15	False
藏格矿业 (000408.SZ)	2025-05-30	3	36.3	True
泸州老窖 (000568.SZ)	2025-05-30	4	116.78	False
中油资本 (000617.SZ)	2025-05-30	3	6.8	False
格力电器 (000651.SZ)	2025-05-30	3	46.06	True
广发证券 (000776.SZ)	2025-05-30	4	16.2	False
盐湖股份 (000792.SZ)	2025-05-30	4	15.87	False
山金国际 (000975.SZ)	2025-05-30	4	19.76	False
龙源电力 (001289.SZ)	2025-05-30	3	16.41	False
新 和 成 (002001.SZ)	2025-05-30	3	21.87	False
思源电气 (002028.SZ)	2025-05-30	3	72.03	False
紫光国微 (002049.SZ)	2025-05-30	3	63.18	False
国轩高科 (002074.SZ)	2025-05-30	4	24.7	True
TCL中环 (002129.SZ)	2025-05-30	3	7.55	False
科大讯飞 (002230.SZ)	2025-05-30	4	46.12	False
大华股份 (002236.SZ)	2025-05-30	3	15.29	False
晶澳科技 (002459.SZ)	2025-05-30	4	9.16	False
比亚迪 (002594.SZ)	2025-05-30	3	351.8	False
卫星化学 (002648.SZ)	2025-05-30	3	16.8	False
天赐材料 (002709.SZ)	2025-05-30	4	16.89	False
恩捷股份 (002812.SZ)	2025-05-30	3	27.84	False
亿纬锂能 (300014.SZ)	2025-05-30	4	45.19	True
同花顺 (300033.SZ)	2025-05-30	4	247.62	False
东方财富 (300059.SZ)	2025-05-30	4	20.64	False
阳光电源 (300274.SZ)	2025-05-30	4	60.37	False
晶盛机电 (300316.SZ)	2025-05-30	3	27.03	False
昆仑万维 (300418.SZ)	2025-05-30	4	33.48	True
润泽科技 (300442.SZ)	2025-05-30	3	42.95	False
圣邦股份 (300661.SZ)	2025-05-30	3	92.74	False
宁德时代 (300750.SZ)	2025-05-30	4	249.8	False
卓胜微 (300782.SZ)	2025-05-30	3	70.44	False
中远海能 (600026.SS)	2025-05-30	4	10.07	False
中信证券 (600030.SS)	2025-05-30	3	25.55	False
招商银行 (600036.SS)	2025-05-30	4	43.64	True
上汽集团 (600104.SS)	2025-05-30	3	16.16	False
中国船舶 (600150.SS)	2025-05-30	4	30.72	False
江西铜业 (600362.SS)	2025-05-30	3	21.31	False
国电南瑞 (600406.SS)	2025-05-30	3	22.05	False
片仔癀 (600436.SS)	2025-05-30	3	203.99	False
通威股份 (600438.SS)	2025-05-30	3	16.25	False
贵州茅台 (600519.SS)	2025-05-30	4	1527.95	False
川投能源 (600674.SS)	2025-05-30	3	16.84	False
华域汽车 (600741.SS)	2025-05-30	3	17.92	False
国电电力 (600795.SS)	2025-05-30	4	4.58	False
招商证券 (600999.SS)	2025-05-30	3	16.21	False
隆基绿能 (601012.SS)	2025-05-30	3	14.42	False
信达证券 (601059.SS)	2025-05-30	3	14.39	False
首创证券 (601136.SS)	2025-05-30	4	18.74	False
国泰海通 (601211.SS)	2025-05-30	4	17.23	False
广汽集团 (601238.SS)	2025-05-30	4	7.73	False
中国平安 (601318.SS)	2025-05-30	3	53.35	True
交通银行 (601328.SS)	2025-05-30	3	7.55	False
新华保险 (601336.SS)	2025-05-30	3	50.35	False
长城汽车 (601633.SS)	2025-05-30	3	22.56	False
中国建筑 (601668.SS)	2025-05-30	3	5.63	True
潞安环能 (601699.SS)	2025-05-30	3	10.77	False
光大银行 (601818.SS)	2025-05-30	3	3.95	True
紫金矿业 (601899.SS)	2025-05-30	3	17.77	False
中国银行 (601988.SS)	2025-05-30	3	5.51	False
DR公牛集 (603195.SS)	2025-05-30	4	50.78	False
华勤技术 (603296.SS)	2025-05-30	4	66.64	False
今世缘 (603369.SS)	2025-05-30	4	44.17	False
华友钴业 (603799.SS)	2025-05-30	4	33.39	False
兆易创新 (603986.SS)	2025-05-30	3	112.5	False
洛阳钼业 (603993.SS)	2025-05-30	4	7.2	False
德业股份 (605117.SS)	2025-05-30	3	82.65	False
时代电气 (688187.SS)	2025-05-30	4	44.12	False
寒武纪 (688256.SS)	2025-05-30	4	595.55	False
中兴通讯 (000063.SZ)	2025-05-29	3	31.22	False
东方盛虹 (000301.SZ)	2025-05-29	3	8.43	False
泸州老窖 (000568.SZ)	2025-05-29	4	119.0	False
中油资本 (000617.SZ)	2025-05-29	3	6.63	False
广发证券 (000776.SZ)	2025-05-29	3	16.26	False
盐湖股份 (000792.SZ)	2025-05-29	4	15.89	False
新 希 望 (000876.SZ)	2025-05-29	3	9.4	False
山金国际 (000975.SZ)	2025-05-29	3	19.87	False
浪潮信息 (000977.SZ)	2025-05-29	3	49.08	False
龙源电力 (001289.SZ)	2025-05-29	3	16.43	False
新 和 成 (002001.SZ)	2025-05-29	3	21.89	False
国轩高科 (002074.SZ)	2025-05-29	3	24.8	True
宁波银行 (002142.SZ)	2025-05-29	3	26.47	True
大华股份 (002236.SZ)	2025-05-29	4	15.31	False
洋河股份 (002304.SZ)	2025-05-29	4	65.6	False
赣锋锂业 (002460.SZ)	2025-05-29	4	30.2	False
天齐锂业 (002466.SZ)	2025-05-29	3	28.9	False
立讯精密 (002475.SZ)	2025-05-29	4	31.33	False
荣盛石化 (002493.SZ)	2025-05-29	4	8.63	True
比亚迪 (002594.SZ)	2025-05-29	3	361.8	False
卫星化学 (002648.SZ)	2025-05-29	3	17.44	False
天赐材料 (002709.SZ)	2025-05-29	4	16.99	False
牧原股份 (002714.SZ)	2025-05-29	4	38.42	False
亿纬锂能 (300014.SZ)	2025-05-29	4	45.51	True
同花顺 (300033.SZ)	2025-05-29	3	247.0	False
东方财富 (300059.SZ)	2025-05-29	3	20.69	False
阳光电源 (300274.SZ)	2025-05-29	3	60.85	False
三环集团 (300408.SZ)	2025-05-29	3	32.22	False
芒果超媒 (300413.SZ)	2025-05-29	3	22.24	False
先导智能 (300450.SZ)	2025-05-29	4	20.07	False
圣邦股份 (300661.SZ)	2025-05-29	3	90.4	False
宁德时代 (300750.SZ)	2025-05-29	3	252.49	False
金龙鱼 (300999.SZ)	2025-05-29	3	30.38	False
包钢股份 (600010.SS)	2025-05-29	3	1.74	False
宝钢股份 (600019.SS)	2025-05-29	3	6.69	False
中远海能 (600026.SS)	2025-05-29	3	10.15	False
华电国际 (600027.SS)	2025-05-29	3	5.81	False
招商银行 (600036.SS)	2025-05-29	4	43.7	True
北方稀土 (600111.SS)	2025-05-29	4	23.19	False
中国船舶 (600150.SS)	2025-05-29	4	30.69	False
恒力石化 (600346.SS)	2025-05-29	4	15.23	False
贵州茅台 (600519.SS)	2025-05-29	4	1543.0	False
川投能源 (600674.SS)	2025-05-29	3	16.94	False
华域汽车 (600741.SS)	2025-05-29	3	18.0	False
国电电力 (600795.SS)	2025-05-29	3	4.6	True
宝丰能源 (600989.SS)	2025-05-29	4	16.14	True
信达证券 (601059.SS)	2025-05-29	3	14.43	False
中信建投 (601066.SS)	2025-05-29	3	22.89	False
首创证券 (601136.SS)	2025-05-29	4	18.84	False
北京银行 (601169.SS)	2025-05-29	3	6.26	True
国泰海通 (601211.SS)	2025-05-29	3	17.31	False
上海银行 (601229.SS)	2025-05-29	3	10.51	False
新华保险 (601336.SS)	2025-05-29	3	50.35	False
三六零 (601360.SS)	2025-05-29	4	10.07	False
邮储银行 (601658.SS)	2025-05-29	3	5.29	True
浙商证券 (601878.SS)	2025-05-29	3	10.44	False
方正证券 (601901.SS)	2025-05-29	3	7.56	False
建设银行 (601939.SS)	2025-05-29	4	9.01	False
DR公牛集 (603195.SS)	2025-05-29	4	50.72	False
今世缘 (603369.SS)	2025-05-29	4	44.43	False
福斯特 (603806.SS)	2025-05-29	4	12.2	False
兆易创新 (603986.SS)	2025-05-29	4	113.7	False
金山办公 (688111.SS)	2025-05-29	3	278.31	False
时代电气 (688187.SS)	2025-05-29	4	44.22	False
联影医疗 (688271.SS)	2025-05-29	3	138.03	True
大全能源 (688303.SS)	2025-05-29	4	19.26	False
中兴通讯 (000063.SZ)	2025-05-28	3	30.98	False
中联重科 (000157.SZ)	2025-05-28	4	7.11	False
泸州老窖 (000568.SZ)	2025-05-28	3	118.85	False
古井贡酒 (000596.SZ)	2025-05-28	3	152.3	False
中油资本 (000617.SZ)	2025-05-28	3	6.64	False
长安汽车 (000625.SZ)	2025-05-28	3	12.3	False
广发证券 (000776.SZ)	2025-05-28	3	16.18	True
北新建材 (000786.SZ)	2025-05-28	4	28.4	False
一汽解放 (000800.SZ)	2025-05-28	3	7.23	False
云铝股份 (000807.SZ)	2025-05-28	4	14.42	False
双汇发展 (000895.SZ)	2025-05-28	3	24.32	False
紫光股份 (000938.SZ)	2025-05-28	3	23.74	False
招商公路 (001965.SZ)	2025-05-28	3	12.07	False
新 和 成 (002001.SZ)	2025-05-28	3	22.02	False
思源电气 (002028.SZ)	2025-05-28	3	72.5	False
宁波银行 (002142.SZ)	2025-05-28	3	27.0	True
科大讯飞 (002230.SZ)	2025-05-28	4	45.49	False
大华股份 (002236.SZ)	2025-05-28	4	15.19	False
洋河股份 (002304.SZ)	2025-05-28	4	65.66	False
科伦药业 (002422.SZ)	2025-05-28	3	36.9	True
晶澳科技 (002459.SZ)	2025-05-28	4	9.15	False
赣锋锂业 (002460.SZ)	2025-05-28	4	30.15	False
天齐锂业 (002466.SZ)	2025-05-28	3	28.82	True
立讯精密 (002475.SZ)	2025-05-28	4	30.43	False
荣盛石化 (002493.SZ)	2025-05-28	4	8.65	True
三七互娱 (002555.SZ)	2025-05-28	4	14.5	False
比亚迪 (002594.SZ)	2025-05-28	3	362.88	False
天赐材料 (002709.SZ)	2025-05-28	3	16.97	False
恩捷股份 (002812.SZ)	2025-05-28	3	27.97	False
鹏鼎控股 (002938.SZ)	2025-05-28	4	27.85	False
亿纬锂能 (300014.SZ)	2025-05-28	3	45.68	True
爱尔眼科 (300015.SZ)	2025-05-28	3	12.42	False
东方财富 (300059.SZ)	2025-05-28	3	20.59	False
智飞生物 (300122.SZ)	2025-05-28	4	18.9	False
阳光电源 (300274.SZ)	2025-05-28	3	60.32	False
三环集团 (300408.SZ)	2025-05-28	3	32.15	False
芒果超媒 (300413.SZ)	2025-05-28	3	22.0	False
先导智能 (300450.SZ)	2025-05-28	3	19.8	False
康龙化成 (300759.SZ)	2025-05-28	3	22.37	False
卓胜微 (300782.SZ)	2025-05-28	3	70.07	False
包钢股份 (600010.SS)	2025-05-28	4	1.74	False
华夏银行 (600015.SS)	2025-05-28	3	7.44	False
